Time (ms), Position (count), Velocity (count/s), Acceleration (count/s^2)
31808, 96, 2125.00, 15625.00
31810, 104, 2375.00, 31250.00
31812, 110, 2625.00, 62499.97
31814, 117, 2625.00, 78124.97
31816, 124, 2625.00, 62499.97
31818, 130, 2500.00, 31250.00
31820, 136, 2500.00, -15625.00
31822, 141, 2375.00, -15625.00
31824, 147, 2125.00, -31250.00
31826, 152, 2125.00, -46874.97
31828, 158, 2000.00, -46874.97
31830, 163, 2125.00, -46874.97
31832, 170, 2000.00, 0.00
31834, 177, 2250.00, -15625.00
31836, 184, 2375.00, 31250.00
31838, 192, 2625.00, 31250.00
31840, 198, 2750.00, 78124.97
31842, 205, 2625.00, 62499.97
31844, 211, 2625.00, 31249.97
31846, 218, 2375.00, 0.00
31848, 223, 2500.00, -46875.00
31850, 229, 2250.00, -15625.00
31852, 235, 2250.00, -46874.97
31854, 240, 2125.00, -15624.97
31856, 246, 2125.00, -46874.97
31858, 252, 2125.00, -15625.00
31860, 259, 2125.00, -15625.00
31862, 267, 2375.00, -0.00
31864, 275, 2625.00, 31249.97
31866, 282, 2875.00, 62499.97
31868, 288, 2875.00, 93749.97
31870, 295, 2625.00, 62500.00
31872, 301, 2500.00, 0.00
31874, 307, 2375.00, -46875.00
31876, 313, 2375.00, -62500.00
31878, 318, 2250.00, -31250.00
31880, 324, 2125.00, -31250.00
31882, 329, 2125.00, -31249.97
31884, 336, 2000.00, -31249.97
31886, 342, 2250.00, -31249.97
31888, 349, 2250.00, 15625.00
31890, 356, 2500.00, 15625.00
31892, 363, 2500.00, 62499.97
31894, 370, 2625.00, 31249.97
31896, 376, 2625.00, 46874.97
31898, 382, 2500.00, 15625.00
31900, 388, 2375.00, 0.00
31902, 393, 2250.00, -31250.00
31904, 398, 2125.00, -46875.00
31906, 404, 2000.00, -46874.97
31908, 409, 2000.00, -46874.97
31910, 415, 2000.00, -31249.97
31912, 422, 2125.00, -15625.00
31914, 429, 2250.00, 15625.00
31916, 437, 2500.00, 31250.00
31918, 445, 2750.00, 62499.97
31920, 452, 2875.00, 78124.97
31922, 459, 2875.00, 78124.97
31924, 466, 2750.00, 46875.00
31926, 472, 2625.00, 0.00
31928, 478, 2500.00, -31250.00
31930, 484, 2375.00, -46875.00
31932, 490, 2250.00, -46875.00
31934, 496, 2250.00, -46875.00
31936, 502, 2250.00, -31250.00
31938, 509, 2250.00, -15625.00
31940, 516, 2375.00, -0.00
31942, 524, 2500.00, 15625.00
31944, 531, 2750.00, 31250.00
31946, 538, 2750.00, 62500.00
31948, 545, 2750.00, 46875.00
31950, 551, 2625.00, 31250.00
31952, 557, 2500.00, -15625.00
31954, 563, 2375.00, -31250.00
31956, 568, 2250.00, -46875.00
31958, 574, 2125.00, -46875.00
31960, 579, 2125.00, -46874.97
31962, 585, 2000.00, -31249.97
31964, 591, 2125.00, -31249.97
31966, 597, 2125.00, 0.00
31968, 604, 2250.00, 0.00
31970, 612, 2375.00, 31249.97
31972, 619, 2625.00, 31249.97
31974, 625, 2750.00, 62499.97
31976, 632, 2625.00, 62500.00
31978, 638, 2500.00, 31250.00
31980, 644, 2375.00, -15625.00
31982, 650, 2375.00, -46875.00
31984, 656, 2250.00, -31250.00
31986, 661, 2250.00, -31250.00
31988, 667, 2125.00, -15625.00
31990, 673, 2125.00, -31249.97
31992, 679, 2125.00, -15624.97
31994, 687, 2250.00, -15624.97
31996, 695, 2500.00, 15624.97
31998, 703, 2750.00, 46874.97
32000, 710, 3000.00, 78124.97
32002, 718, 2875.00, 93749.99
32004, 725, 2875.00, 46875.00
32006, 732, 2750.00, 15625.00
32008, 739, 2750.00, -31250.00
32010, 746, 2625.00, -15625.00
32012, 752, 2625.00, -31250.00
32014, 757, 2500.00, -15625.00
32016, 762, 2250.00, -31250.00
32018, 768, 2000.00, -46874.97
32020, 775, 2000.00, -78124.97
32022, 783, 2250.00, -62499.97
32024, 790, 2625.00, 0.00
32026, 797, 2750.00, 78124.97
32028, 804, 2750.00, 93749.97
32030, 811, 2625.00, 62499.97
32032, 817, 2625.00, 0.00
32034, 823, 2500.00, -15625.00
32036, 828, 2375.00, -31250.00
32038, 834, 2125.00, -31250.00
32040, 839, 2125.00, -62499.97
32042, 844, 2000.00, -46874.97
32044, 850, 2000.00, -46874.97
32046, 857, 2000.00, -15625.00
32048, 864, 2250.00, -15625.00
32050, 871, 2500.00, 31250.00
32052, 879, 2625.00, 62499.97
32054, 885, 2750.00, 78124.97
32056, 892, 2625.00, 62499.97
32058, 898, 2625.00, 15625.00
32060, 904, 2375.00, 0.00
32062, 910, 2375.00, -46875.00
32064, 915, 2250.00, -31250.00
32066, 921, 2125.00, -46875.00
32068, 927, 2125.00, -31249.97
32070, 933, 2125.00, -31249.97
32072, 940, 2250.00, -15624.97
32074, 947, 2375.00, 15624.97
32076, 955, 2500.00, 31249.97
32078, 963, 2750.00, 46874.97
32080, 970, 2875.00, 62500.00
32082, 977, 2875.00, 62500.00
32084, 984, 2750.00, 46875.00
32086, 990, 2625.00, 0.00
32088, 996, 2500.00, -31250.00
32090, 1003, 2375.00, -46875.00
32092, 1008, 2375.00, -46875.00
32094, 1014, 2250.00, -31250.00
32096, 1020, 2250.00, -31249.97
32098, 1026, 2125.00, -15624.97
32100, 1034, 2250.00, -31249.97
32102, 1041, 2500.00, -0.03
32104, 1048, 2625.00, 31249.97
32106, 1055, 2750.00, 62499.97
32108, 1062, 2625.00, 62500.00
32110, 1068, 2625.00, 15625.00
32112, 1074, 2500.00, 0.00
32114, 1079, 2375.00, -31250.00
32116, 1085, 2125.00, -31250.00
32118, 1090, 2125.00, -62499.97
32120, 1095, 2000.00, -46874.97
32122, 1101, 2000.00, -46874.97
32124, 1107, 2000.00, -15625.00
32126, 1113, 2125.00, -15625.00
32128, 1120, 2250.00, 15625.00
32130, 1127, 2375.00, 31249.97
32132, 1134, 2500.00, 46874.97
32134, 1140, 2625.00, 46874.97
32136, 1146, 2500.00, 46875.00
32138, 1152, 2375.00, 15625.00
32140, 1158, 2250.00, -15625.00
32142, 1164, 2250.00, -46875.00
32144, 1169, 2250.00, -31250.00
32146, 1174, 2125.00, -15625.00
32148, 1180, 2000.00, -15624.97
32150, 1186, 2000.00, -31249.97
32152, 1193, 2125.00, -31249.97
32154, 1200, 2375.00, 0.00
32156, 1208, 2500.00, 46874.97
32158, 1215, 2750.00, 62499.97
32160, 1222, 2750.00, 78124.97
32162, 1229, 2750.00, 46875.00
32164, 1235, 2625.00, 31250.00
32166, 1241, 2500.00, -15625.00
32168, 1247, 2375.00, -31250.00
32170, 1253, 2250.00, -46875.00
32172, 1259, 2250.00, -46875.00
32174, 1264, 2250.00, -31250.00
32176, 1270, 2125.00, -15625.00
32178, 1277, 2125.00, -15624.97
32180, 1284, 2250.00, -15624.97
32182, 1291, 2500.00, 0.03
32184, 1299, 2625.00, 46874.97
32186, 1306, 2750.00, 62499.97
32188, 1312, 2750.00, 62499.97
32190, 1319, 2625.00, 31250.00
32192, 1325, 2500.00, 0.00
32194, 1331, 2375.00, -31250.00
32196, 1337, 2375.00, -46875.00
32198, 1342, 2250.00, -31250.00
32200, 1347, 2125.00, -31250.00
32202, 1353, 2000.00, -31249.97
32204, 1359, 2000.00, -46874.97
32206, 1365, 2125.00, -31249.97
32208, 1372, 2250.00, 0.00
32210, 1379, 2375.00, 31249.97
32212, 1386, 2500.00, 46874.97
32214, 1393, 2625.00, 46874.97
32216, 1399, 2625.00, 46875.00
32218, 1405, 2500.00, 31250.00
32220, 1411, 2375.00, 0.00
32222, 1416, 2250.00, -31250.00
32224, 1422, 2125.00, -46875.00
32226, 1427, 2125.00, -46874.97
32228, 1433, 2000.00, -31249.97
32230, 1438, 2125.00, -31249.97
32232, 1444, 2000.00, 0.00
32234, 1451, 2125.00, -15625.00
32236, 1458, 2250.00, 15625.00
32238, 1466, 2500.00, 15625.00
32240, 1473, 2750.00, 62499.97
32242, 1479, 2750.00, 78124.97
32244, 1486, 2625.00, 62499.97
32246, 1492, 2500.00, 15625.00
32248, 1498, 2375.00, -31250.00
32250, 1504, 2375.00, -46875.00
32252, 1510, 2250.00, -31250.00
32254, 1516, 2250.00, -31250.00
32256, 1521, 2250.00, -15625.00
32258, 1528, 2125.00, -15625.00
32260, 1534, 2250.00, -15624.97
32262, 1541, 2250.00, 0.03
32264, 1549, 2500.00, 0.03
32266, 1556, 2625.00, 46874.97
32268, 1563, 2750.00, 46874.97
32270, 1569, 2750.00, 62499.97
32272, 1576, 2500.00, 31250.00
32274, 1582, 2500.00, -15625.00
32276, 1588, 2375.00, -31250.00
32278, 1594, 2375.00, -46875.00
32280, 1599, 2250.00, -15625.00
32282, 1605, 2125.00, -31250.00
32284, 1610, 2125.00, -31249.97
32286, 1617, 2000.00, -31249.97
32288, 1623, 2250.00, -31249.97
32290, 1630, 2250.00, 15625.00
32292, 1637, 2500.00, 15625.00
32294, 1644, 2500.00, 62499.97
32296, 1651, 2625.00, 31249.97
32298, 1658, 2625.00, 46874.97
32300, 1664, 2625.00, 15625.00
32302, 1670, 2500.00, 15625.00
32304, 1676, 2375.00, -15625.00
32306, 1681, 2250.00, -31250.00
32308, 1687, 2125.00, -46875.00
32310, 1692, 2125.00, -46874.97
32312, 1698, 2000.00, -31249.97
32314, 1705, 2125.00, -31249.97
32316, 1712, 2250.00, 0.00
32318, 1720, 2500.00, 15625.00
32320, 1727, 2750.00, 62499.97
32322, 1734, 2750.00, 78124.97
32324, 1742, 2750.00, 62499.97
32326, 1749, 2750.00, 31250.00
32328, 1755, 2750.00, 0.00
32330, 1762, 2625.00, 0.00
32332, 1770, 2500.00, -15625.00
32334, 1776, 2625.00, -31250.00
32336, 1782, 2625.00, -15625.00
32338, 1788, 2500.00, 0.00
32340, 1794, 2250.00, 0.00
32342, 1801, 2250.00, -46875.00
32344, 1809, 2375.00, -46875.00
32346, 1816, 2625.00, -15625.00
32348, 1823, 2750.00, 46875.00
32350, 1830, 2750.00, 62500.00
32352, 1836, 2625.00, 46875.00
32354, 1842, 2500.00, 0.00
32356, 1848, 2375.00, -31250.00
32358, 1854, 2250.00, -46875.00
32360, 1859, 2250.00, -46875.00
32362, 1864, 2125.00, -31250.00
32364, 1869, 2000.00, -31249.97
32366, 1875, 1875.00, -31249.97
32368, 1881, 2000.00, -46874.97
32370, 1888, 2125.00, -15625.00
32372, 1895, 2375.00, 15625.00
32374, 1901, 2500.00, 62499.97
32376, 1908, 2500.00, 62499.97
32378, 1914, 2500.00, 46874.97
32380, 1920, 2375.00, 15625.00
32382, 1926, 2375.00, -15625.00
32384, 1932, 2250.00, -15625.00
32386, 1938, 2250.00, -31250.00
32388, 1943, 2250.00, -15625.00
32390, 1948, 2125.00, -15625.00
32392, 1954, 2000.00, -15624.97
32394, 1960, 2000.00, -31249.97
32396, 1967, 2125.00, -31249.97
32398, 1975, 2375.00, 0.00
32400, 1982, 2625.00, 46874.97
32402, 1989, 2750.00, 78124.97
32404, 1996, 2750.00, 78124.97
32406, 2003, 2625.00, 46875.00
32408, 2009, 2625.00, 0.00
32410, 2015, 2500.00, -15625.00
32412, 2021, 2375.00, -31250.00
32414, 2027, 2250.00, -31250.00
32416, 2033, 2250.00, -46875.00
32418, 2039, 2250.00, -31250.00
32420, 2045, 2250.00, -15625.00
32422, 2052, 2250.00, 0.00
32424, 2059, 2375.00, -0.00
32426, 2066, 2500.00, 15625.00
32428, 2073, 2625.00, 31250.00
32430, 2080, 2625.00, 46875.00
32432, 2087, 2625.00, 31250.00
32434, 2093, 2625.00, 15625.00
32436, 2099, 2500.00, 0.00
32438, 2105, 2375.00, -15625.00
32440, 2111, 2250.00, -31250.00
32442, 2116, 2250.00, -46875.00
32444, 2121, 2125.00, -31250.00
32446, 2127, 2000.00, -31249.97
32448, 2133, 2000.00, -31249.97
32450, 2139, 2125.00, -31249.97
32452, 2146, 2250.00, 0.00
32454, 2153, 2375.00, 31249.97
32456, 2159, 2500.00, 46874.97
32458, 2166, 2500.00, 46874.97
32460, 2172, 2500.00, 31250.00
32462, 2178, 2375.00, 15625.00
32464, 2184, 2375.00, -15625.00
32466, 2190, 2250.00, -15625.00
32468, 2196, 2250.00, -31250.00
32470, 2201, 2250.00, -15625.00
32472, 2206, 2125.00, -15625.00
32474, 2212, 2000.00, -15624.97
32476, 2218, 2000.00, -31249.97
32478, 2225, 2125.00, -31249.97
32480, 2232, 2375.00, 0.00
32482, 2240, 2500.00, 46874.97
32484, 2247, 2750.00, 62499.97
32486, 2254, 2750.00, 78124.97
32488, 2260, 2750.00, 46875.00
32490, 2267, 2500.00, 31250.00
32492, 2273, 2500.00, -31250.00
32494, 2279, 2375.00, -31250.00
32496, 2284, 2375.00, -46875.00
32498, 2290, 2125.00, -15625.00
32500, 2296, 2125.00, -46874.97
32502, 2302, 2125.00, -31249.97
32504, 2309, 2250.00, -31249.97
32506, 2316, 2375.00, 15624.97
32508, 2323, 2500.00, 31249.97
32510, 2331, 2625.00, 46874.97
32512, 2337, 2750.00, 46875.00
32514, 2344, 2625.00, 46875.00
32516, 2350, 2625.00, 15625.00
32518, 2356, 2375.00, 0.00
32520, 2362, 2375.00, -46875.00
32522, 2367, 2250.00, -31250.00
32524, 2373, 2125.00, -46875.00
32526, 2378, 2125.00, -31249.97
32528, 2384, 2000.00, -31249.97
32530, 2390, 2125.00, -31249.97
32532, 2396, 2125.00, 0.00
32534, 2403, 2250.00, 0.00
32536, 2410, 2375.00, 31249.97
32538, 2417, 2500.00, 31249.97
32540, 2424, 2625.00, 46874.97
32542, 2430, 2625.00, 46875.00
32544, 2436, 2500.00, 31250.00
32546, 2442, 2375.00, 0.00
32548, 2447, 2250.00, -31250.00
32550, 2453, 2125.00, -46875.00
32552, 2458, 2125.00, -46874.97
32554, 2464, 2000.00, -31249.97
32556, 2470, 2125.00, -31249.97
32558, 2476, 2125.00, 0.00
32560, 2484, 2250.00, 0.00
32562, 2491, 2500.00, 31249.97
32564, 2498, 2625.00, 46874.97
32566, 2505, 2750.00, 62499.97
32568, 2512, 2625.00, 62500.00
32570, 2519, 2625.00, 15625.00
32572, 2525, 2625.00, 0.00
32574, 2532, 2500.00, -15625.00
32576, 2538, 2500.00, -15625.00
32578, 2543, 2375.00, -15625.00
32580, 2549, 2250.00, -31250.00
32582, 2555, 2125.00, -31249.97
32584, 2561, 2125.00, -46874.97
32586, 2568, 2250.00, -31249.97
32588, 2575, 2375.00, -0.03
32590, 2582, 2500.00, 31249.97
32592, 2590, 2625.00, 46874.97
32594, 2597, 2750.00, 46875.00
32596, 2603, 2750.00, 46875.00
32598, 2610, 2625.00, 31250.00
32600, 2616, 2500.00, 0.00
32602, 2621, 2375.00, -31250.00
32604, 2627, 2250.00, -46875.00
32606, 2632, 2125.00, -46874.97
32608, 2638, 2000.00, -46874.97
32610, 2644, 2125.00, -46874.97
32612, 2650, 2125.00, -15625.00
32614, 2657, 2250.00, 0.00
32616, 2665, 2375.00, 31249.97
32618, 2672, 2625.00, 31249.97
32620, 2679, 2750.00, 62499.97
32622, 2686, 2750.00, 62500.00
32624, 2692, 2625.00, 46875.00
32626, 2698, 2500.00, 0.00
32628, 2704, 2375.00, -31250.00
32630, 2710, 2250.00, -46875.00
32632, 2715, 2250.00, -46875.00
32634, 2721, 2125.00, -31250.00
32636, 2727, 2125.00, -31249.97
32638, 2733, 2125.00, -15624.97
32640, 2740, 2250.00, -15624.97
32642, 2748, 2375.00, 15624.97
32644, 2755, 2625.00, 31249.97
32646, 2763, 2750.00, 62499.97
32648, 2771, 2875.00, 62500.00
32650, 2778, 2875.00, 62500.00
32652, 2785, 2875.00, 31250.00
32654, 2793, 2750.00, 15625.00
32656, 2800, 2750.00, -15625.00
32658, 2806, 2750.00, -15625.00
32660, 2812, 2625.00, -15625.00
32662, 2818, 2375.00, -15625.00
32664, 2824, 2250.00, -46875.00
32666, 2831, 2250.00, -62500.00
32668, 2838, 2375.00, -46875.00
32670, 2845, 2500.00, 0.00
32672, 2853, 2625.00, 31250.00
32674, 2859, 2750.00, 46875.00
32676, 2866, 2625.00, 46875.00
32678, 2872, 2625.00, 15625.00
32680, 2878, 2375.00, 0.00
32682, 2884, 2375.00, -46875.00
32684, 2890, 2250.00, -31250.00
32686, 2895, 2250.00, -46875.00
32688, 2901, 2125.00, -15625.00
32690, 2906, 2125.00, -31249.97
32692, 2912, 2000.00, -15624.97
32694, 2918, 2125.00, -31249.97
32696, 2925, 2125.00, 0.00
32698, 2932, 2375.00, 0.00
32700, 2939, 2500.00, 46874.97
32702, 2945, 2625.00, 46874.97
32704, 2951, 2500.00, 62499.97
32706, 2958, 2375.00, 15625.00
32708, 2964, 2375.00, -15625.00
32710, 2969, 2375.00, -31250.00
32712, 2975, 2250.00, -15625.00
32714, 2980, 2125.00, -15624.97
32716, 2986, 2000.00, -31249.97
32718, 2993, 2125.00, -46874.97
32720, 2999, 2250.00, -15625.00
32722, 3007, 2375.00, 15625.00
32724, 3014, 2625.00, 46874.97
32726, 3021, 2625.00, 62499.97
32728, 3029, 2750.00, 46874.97
32730, 3035, 2750.00, 46875.00
32732, 3042, 2625.00, 15625.00
32734, 3048, 2625.00, 0.00
32736, 3054, 2375.00, -15625.00
32738, 3060, 2375.00, -46875.00
32740, 3066, 2250.00, -31250.00
32742, 3072, 2250.00, -46875.00
32744, 3078, 2250.00, -15625.00
32746, 3085, 2250.00, -15625.00
32748, 3092, 2375.00, -0.00
32750, 3100, 2500.00, 15625.00
32752, 3106, 2750.00, 31250.00
32754, 3114, 2625.00, 62500.00
32756, 3120, 2750.00, 31250.00
32758, 3127, 2500.00, 31250.00
32760, 3133, 2625.00, -31250.00
32762, 3138, 2375.00, 0.00
32764, 3144, 2250.00, -46875.00
32766, 3150, 2125.00, -31249.97
32768, 3155, 2125.00, -62499.97
32770, 3161, 2125.00, -31249.97
32772, 3167, 2125.00, -15625.00
32774, 3174, 2125.00, 0.00
32776, 3181, 2375.00, -0.00
32778, 3188, 2500.00, 31249.97
32780, 3195, 2625.00, 46874.97
32782, 3201, 2625.00, 62499.97
32784, 3208, 2500.00, 31250.00
32786, 3214, 2500.00, 0.00
32788, 3220, 2375.00, -15625.00
32790, 3226, 2375.00, -31250.00
32792, 3232, 2250.00, -15625.00
32794, 3237, 2250.00, -31250.00
32796, 3243, 2125.00, -15625.00
32798, 3249, 2125.00, -31249.97
32800, 3256, 2125.00, -15624.97
32802, 3263, 2375.00, -15624.97
32804, 3270, 2500.00, 31249.97
32806, 3278, 2625.00, 46874.97
32808, 3285, 2750.00, 62499.97
32810, 3291, 2750.00, 46875.00
32812, 3297, 2625.00, 31250.00
32814, 3303, 2375.00, 0.00
32816, 3309, 2250.00, -46875.00
32818, 3315, 2250.00, -62500.00
32820, 3320, 2250.00, -46875.00
32822, 3326, 2125.00, -15625.00
32824, 3332, 2125.00, -15624.97
32826, 3338, 2125.00, -15624.97
32828, 3346, 2250.00, -15624.97
32830, 3353, 2500.00, 15624.97
32832, 3360, 2625.00, 46874.97
32834, 3367, 2750.00, 62499.97
32836, 3373, 2625.00, 62500.00
32838, 3380, 2500.00, 15625.00
32840, 3386, 2500.00, -15625.00
32842, 3392, 2375.00, -31250.00
32844, 3398, 2375.00, -31250.00
32846, 3403, 2250.00, -15625.00
32848, 3408, 2125.00, -31250.00
32850, 3414, 2000.00, -31249.97
32852, 3420, 2000.00, -46874.97
32854, 3427, 2125.00, -31249.97
32856, 3434, 2375.00, 0.00
32858, 3441, 2500.00, 46874.97
32860, 3448, 2625.00, 62499.97
32862, 3455, 2625.00, 62499.97
32864, 3461, 2625.00, 31250.00
32866, 3467, 2500.00, 15625.00
32868, 3473, 2375.00, -15625.00
32870, 3478, 2250.00, -31250.00
32872, 3484, 2125.00, -46875.00
32874, 3489, 2125.00, -46874.97
32876, 3495, 2000.00, -31249.97
32878, 3501, 2125.00, -31249.97
32880, 3508, 2125.00, 0.00
32882, 3515, 2375.00, 0.00
32884, 3523, 2500.00, 46874.97
32886, 3531, 2750.00, 46874.97
32888, 3538, 2875.00, 78124.97
32890, 3545, 2875.00, 62500.00
32892, 3552, 2750.00, 46875.00
32894, 3558, 2625.00, 0.00
32896, 3564, 2500.00, -31250.00
32898, 3570, 2375.00, -46875.00
32900, 3576, 2250.00, -46875.00
32902, 3582, 2250.00, -46875.00
32904, 3588, 2250.00, -31250.00
32906, 3594, 2250.00, -15625.00
32908, 3601, 2250.00, 0.00
32910, 3609, 2375.00, -0.00
32912, 3616, 2625.00, 15625.00
32914, 3623, 2750.00, 46875.00
32916, 3630, 2750.00, 62500.00
32918, 3636, 2625.00, 46875.00
32920, 3642, 2500.00, 0.00
32922, 3648, 2375.00, -31250.00
32924, 3653, 2250.00, -46875.00
32926, 3658, 2125.00, -46875.00
32928, 3664, 2000.00, -46874.97
32930, 3669, 2000.00, -46874.97
32932, 3675, 2000.00, -31249.97
32934, 3682, 2125.00, -15625.00
32936, 3689, 2250.00, 15625.00
32938, 3696, 2500.00, 31250.00
32940, 3704, 2625.00, 62499.97
32942, 3710, 2750.00, 62499.97
32944, 3717, 2625.00, 62499.97
32946, 3723, 2625.00, 15625.00
32948, 3729, 2375.00, 0.00
32950, 3735, 2375.00, -46875.00
32952, 3740, 2250.00, -31250.00
32954, 3746, 2125.00, -46875.00
32956, 3752, 2125.00, -31249.97
32958, 3758, 2125.00, -31249.97
32960, 3765, 2250.00, -15624.97
32962, 3773, 2375.00, 15624.97
32964, 3781, 2625.00, 31249.97
32966, 3788, 2875.00, 62499.97
32968, 3796, 2875.00, 78124.99
32970, 3803, 2875.00, 62500.00
32972, 3810, 2750.00, 31250.00
32974, 3817, 2750.00, -15625.00
32976, 3824, 2625.00, -15625.00
32978, 3830, 2625.00, -31250.00
32980, 3835, 2500.00, -15625.00
32982, 3841, 2250.00, -31250.00
32984, 3847, 2125.00, -46874.97
32986, 3853, 2125.00, -62499.97
32988, 3861, 2250.00, -46874.97
32990, 3868, 2500.00, -0.03
32992, 3875, 2625.00, 46874.97
32994, 3882, 2750.00, 62499.97
32996, 3888, 2625.00, 62500.00
32998, 3894, 2500.00, 15625.00
33000, 3900, 2375.00, -15625.00
33002, 3906, 2250.00, -46875.00
33004, 3912, 2250.00, -46875.00
33006, 3917, 2250.00, -31250.00
33008, 3923, 2125.00, -15625.00
33010, 3928, 2125.00, -15624.97
33012, 3935, 2000.00, -15624.97
33014, 3941, 2250.00, -31249.97
33016, 3948, 2250.00, 15625.00
33018, 3956, 2500.00, 15625.00
33020, 3963, 2625.00, 62499.97
33022, 3969, 2750.00, 46874.97
33024, 3975, 2625.00, 62499.97
33026, 3982, 2375.00, 15625.00
33028, 3988, 2375.00, -31250.00
33030, 3993, 2375.00, -46875.00
33032, 3999, 2250.00, -31250.00
33034, 4004, 2125.00, -15624.97
33036, 4010, 2000.00, -31249.97
33038, 4017, 2125.00, -46874.97
33040, 4023, 2250.00, -15625.00
33042, 4031, 2375.00, 15625.00
33044, 4038, 2625.00, 46874.97
33046, 4046, 2625.00, 62499.97
33048, 4053, 2875.00, 46874.97
33050, 4060, 2750.00, 62500.00
33052, 4066, 2750.00, 15625.00
33054, 4073, 2500.00, 15625.00
33056, 4079, 2500.00, -46875.00
33058, 4085, 2375.00, -31250.00
33060, 4090, 2375.00, -46875.00
33062, 1, 2125.00, -15625.00
33064, 6, 2250.00, -46874.97
33066, 13, 2125.00, -15624.97
33068, 20, 2375.00, -31249.97
33070, 28, 2375.00, 31250.00
33072, 34, 2750.00, 15625.00
33074, 41, 2625.00, 78124.97
33076, 47, 2625.00, 31249.97
33078, 53, 2375.00, 31249.97
33080, 58, 2375.00, -46875.00
33082, 64, 2125.00, -31250.00
33084, 69, 2125.00, -62499.97
33086, 74, 2000.00, -31249.97
33088, 79, 2000.00, -46874.97
33090, 84, 1875.00, -15625.00
33092, 90, 1875.00, -31250.00
33094, 97, 2000.00, -15625.00
33096, 104, 2250.00, 0.00
33098, 111, 2500.00, 46875.00
33100, 118, 2625.00, 78124.97
33102, 124, 2625.00, 78124.97
33104, 130, 2500.00, 46874.97
33106, 137, 2375.00, 0.00
33108, 142, 2375.00, -31250.00
33110, 148, 2250.00, -31250.00
33112, 154, 2250.00, -31249.97
33114, 159, 2125.00, -15624.97
33116, 165, 2125.00, -31249.97
33118, 171, 2125.00, -15625.00
33120, 178, 2125.00, -15625.00
33122, 186, 2375.00, -0.00
33124, 193, 2625.00, 31249.97
33126, 200, 2750.00, 62499.97
33128, 207, 2750.00, 78124.97
33130, 214, 2625.00, 46875.00
33132, 220, 2625.00, 0.00
33134, 227, 2500.00, -15625.00
33136, 233, 2500.00, -31250.00
33138, 238, 2375.00, -15625.00
33140, 244, 2250.00, -31250.00
33142, 250, 2125.00, -31249.97
33144, 256, 2125.00, -46874.97
33146, 262, 2250.00, -31249.97
33148, 269, 2250.00, -0.03
33150, 277, 2375.00, 15624.97
33152, 284, 2625.00, 31249.97
33154, 291, 2750.00, 46875.00
33156, 298, 2750.00, 62500.00
33158, 304, 2625.00, 46875.00
33160, 311, 2500.00, 0.00
33162, 316, 2500.00, -31250.00
33164, 323, 2250.00, -31250.00
33166, 328, 2375.00, -46874.97
33168, 333, 2125.00, -15624.97
33170, 339, 2125.00, -46874.97
33172, 345, 2000.00, -15625.00
33174, 352, 2125.00, -46875.00
33176, 358, 2375.00, 0.00
33178, 366, 2375.00, 31249.97
33180, 373, 2625.00, 46874.97
33182, 379, 2625.00, 62499.97
33184, 386, 2625.00, 31250.00
33186, 392, 2500.00, 31250.00
33188, 397, 2375.00, -15625.00
33190, 403, 2250.00, -31250.00
33192, 409, 2125.00, -46874.97
33194, 414, 2125.00, -46874.97
33196, 420, 2125.00, -31249.97
33198, 426, 2125.00, -15625.00
33200, 433, 2125.00, 0.00
33202, 440, 2375.00, -0.00
33204, 448, 2500.00, 31249.97
33206, 455, 2750.00, 46874.97
33208, 462, 2750.00, 78124.97
33210, 469, 2750.00, 46875.00
33212, 475, 2625.00, 31250.00
33214, 481, 2500.00, -15625.00
33216, 487, 2375.00, -31250.00
33218, 493, 2250.00, -46875.00
33220, 499, 2250.00, -46875.00
33222, 505, 2250.00, -31250.00
33224, 511, 2250.00, -15625.00
33226, 517, 2250.00, 0.00
33228, 524, 2250.00, 0.00
33230, 531, 2375.00, -0.00
