Time (ms), Position (count), Velocity (count/s)
37346, 1166, 7000.00
37348, 1181, 7125.00
37350, 1198, 6625.00
37352, 1221, 6000.00
37354, 1242, 6875.00
37356, 1257, 7625.00
37358, 1272, 7375.00
37360, 1292, 6375.00
37362, 1315, 6250.00
37364, 1333, 7250.00
37366, 1348, 7625.00
37368, 1364, 7000.00
37370, 1385, 6125.00
37372, 1405, 6500.00
37374, 1421, 7125.00
37376, 1435, 7125.00
37378, 1453, 6250.00
37380, 1475, 6000.00
37382, 1495, 6750.00
37384, 1512, 7500.00
37386, 1527, 7375.00
37388, 1547, 6500.00
37390, 1570, 6500.00
37392, 1589, 7250.00
37394, 1603, 7750.00
37396, 1620, 7000.00
37398, 1641, 6250.00
37400, 1663, 6500.00
37402, 1680, 7500.00
37404, 1695, 7500.00
37408, 1748, 6750.00
37409, 1748, 7312.50
37410, 1758, 5187.50
37412, 1776, 5812.50
37414, 1791, 4750.00
37416, 1811, 6625.00
37418, 1835, 6625.00
37420, 1851, 7375.00
37422, 1867, 7500.00
37424, 1883, 7000.00
37426, 1904, 6000.00
37428, 1924, 6625.00
37430, 1938, 7125.00
37432, 1954, 6875.00
37434, 1973, 6250.00
37436, 1997, 6125.00
37438, 2016, 7375.00
37440, 2034, 7750.00
37442, 2051, 7625.00
37444, 2071, 6750.00
37446, 2093, 6875.00
37448, 2110, 7375.00
37450, 2125, 7375.00
37452, 2143, 6750.00
37454, 2164, 6250.00
37456, 2184, 6750.00
37458, 2201, 7375.00
37460, 2216, 7250.00
37462, 2235, 6500.00
37464, 2258, 6375.00
37466, 2276, 7125.00
37468, 2293, 7500.00
37470, 2309, 7250.00
37472, 2330, 6375.00
37474, 2353, 6750.00
37476, 2369, 7500.00
37478, 2385, 7500.00
37480, 2401, 6875.00
37482, 2424, 6000.00
37484, 2443, 6875.00
37486, 2460, 7250.00
37488, 2476, 7375.00
37490, 2495, 6500.00
37492, 2519, 6500.00
37494, 2541, 7375.00
37496, 2557, 8125.00
37498, 2574, 7750.00
37500, 2595, 6875.00
37502, 2618, 6750.00
37504, 2634, 7625.00
37506, 2649, 7500.00
37508, 2666, 6750.00
37510, 2688, 6000.00
37512, 2707, 6750.00
37514, 2724, 7250.00
37516, 2740, 7250.00
37518, 2760, 6500.00
37520, 2784, 6625.00
37522, 2805, 7500.00
37524, 2822, 8125.00
37526, 2838, 7750.00
37528, 2858, 6750.00
37530, 2880, 6625.00
37532, 2896, 7250.00
37534, 2911, 7250.00
37536, 2928, 6625.00
37538, 2950, 6000.00
37540, 2969, 6750.00
37542, 2985, 7250.00
37544, 3001, 7125.00
37546, 3020, 6375.00
37548, 3044, 6375.00
37550, 3062, 7375.00
37552, 3079, 7625.00
37554, 3096, 7375.00
37556, 3117, 6500.00
37558, 3138, 6875.00
37560, 3154, 7375.00
37562, 3170, 7250.00
37564, 3187, 6625.00
37566, 3209, 6125.00
37568, 3227, 6875.00
37570, 3243, 7125.00
37572, 3259, 7000.00
37574, 3279, 6250.00
37576, 3301, 6500.00
37578, 3318, 7250.00
37580, 3335, 7375.00
37582, 3351, 7000.00
37584, 3373, 6250.00
37586, 3392, 6875.00
37588, 3409, 7125.00
37590, 3424, 7250.00
37592, 3441, 6375.00
37594, 3462, 6125.00
37596, 3480, 6625.00
37598, 3498, 7000.00
37600, 3514, 7125.00
37602, 3535, 6500.00
37604, 3556, 6875.00
37606, 3574, 7250.00
37608, 3590, 7500.00
37610, 3607, 6875.00
37612, 3627, 6375.00
37614, 3646, 6625.00
37616, 3663, 7000.00
37618, 3677, 7000.00
37620, 3695, 6250.00
37622, 3715, 6125.00
37624, 3734, 6500.00
37626, 3750, 7125.00
37628, 3767, 6875.00
37630, 3788, 6500.00
37632, 3810, 6750.00
37634, 3830, 7500.00
37636, 3847, 7875.00
37638, 3864, 7375.00
37640, 3884, 6750.00
37642, 3903, 6750.00
37644, 3919, 7000.00
37646, 3934, 6875.00
37648, 3951, 6250.00
37650, 3972, 6000.00
37652, 3990, 6625.00
37654, 4006, 7000.00
37656, 4022, 6875.00
37658, 4042, 6250.00
37660, 4063, 6500.00
37662, 4082, 7125.00
37664, 2, 7500.00
37666, 19, -504999.97
37668, 39, -505499.97
37670, 57, -505374.97
37672, 75, 6875.00
37674, 89, 7000.00
37676, 106, 6250.00
37678, 126, 6125.00
37680, 144, 6375.00
37682, 161, 6875.00
37684, 177, 6875.00
37686, 196, 6375.00
37688, 217, 6500.00
37690, 236, 7000.00
37692, 252, 7375.00
37694, 269, 7000.00
37696, 289, 6500.00
37698, 308, 6625.00
37700, 325, 7000.00
37702, 340, 7000.00
37704, 357, 6375.00
37706, 377, 6125.00
37708, 396, 6500.00
37710, 413, 7000.00
37712, 428, 7000.00
37714, 447, 6375.00
37716, 469, 6375.00
37718, 487, 7000.00
37720, 504, 7375.00
37722, 520, 7125.00
37724, 540, 6375.00
37726, 560, 6625.00
37728, 577, 7000.00
37730, 592, 7125.00
37732, 608, 6500.00
37734, 630, 6000.00
37736, 648, 6625.00
37738, 665, 7000.00
37740, 682, 7125.00
37742, 701, 6500.00
37744, 724, 6625.00
37746, 744, 7375.00
37748, 762, 7750.00
37750, 777, 7625.00
37752, 797, 6625.00
37754, 818, 6625.00
37756, 834, 7000.00
37758, 849, 7125.00
37760, 865, 6500.00
37762, 886, 5875.00
37764, 906, 6500.00
37766, 921, 7125.00
37768, 936, 7000.00
37770, 956, 6250.00
37772, 979, 6250.00
37774, 998, 7250.00
37776, 1013, 7750.00
37778, 1029, 7125.00
37780, 1050, 6250.00
37782, 1072, 6500.00
37784, 1088, 7375.00
37786, 1101, 7375.00
37788, 1117, 6375.00
37790, 1139, 5625.00
37792, 1159, 6375.00
37794, 1174, 7250.00
37796, 1189, 7125.00
37798, 1209, 6250.00
37800, 1232, 6250.00
37802, 1251, 7250.00
37804, 1265, 7750.00
37806, 1281, 7000.00
37808, 1303, 6125.00
37810, 1325, 6500.00
37812, 1342, 7500.00
37814, 1356, 7625.00
37816, 1373, 6625.00
37818, 1396, 6000.00
37820, 1416, 6750.00
37822, 1430, 7500.00
37824, 1444, 7125.00
37826, 1464, 6000.00
37828, 1487, 6000.00
37830, 1506, 7125.00
37832, 1521, 7750.00
37834, 1538, 7125.00
37836, 1560, 6375.00
37838, 1583, 6750.00
37840, 1599, 7750.00
37842, 1614, 7625.00
37844, 1632, 6750.00
37846, 1655, 6125.00
37848, 1675, 7000.00
37850, 1691, 7625.00
37852, 1707, 7375.00
37854, 1728, 6500.00
37856, 1751, 6625.00
37858, 1770, 7500.00
37860, 1787, 7875.00
37862, 1803, 7375.00
37864, 1826, 6500.00
37866, 1847, 7000.00
37868, 1863, 7500.00
37870, 1879, 7500.00
37872, 1897, 6625.00
37874, 1919, 6250.00
37876, 1936, 7000.00
37878, 1953, 7125.00
37880, 1970, 7000.00
37882, 1991, 6375.00
37884, 2013, 6875.00
37886, 2031, 7500.00
37888, 2048, 7625.00
37890, 2065, 7125.00
37892, 2088, 6500.00
37894, 2107, 7125.00
37896, 2124, 7375.00
37898, 2140, 7375.00
37900, 2158, 6500.00
37902, 2180, 6375.00
37904, 2197, 7000.00
37906, 2214, 7125.00
37908, 2230, 7000.00
37910, 2251, 6250.00
37912, 2272, 6750.00
37914, 2290, 7250.00
37916, 2307, 7500.00
37918, 2324, 7000.00
37920, 2346, 6500.00
37922, 2365, 7000.00
37924, 2382, 7250.00
37926, 2398, 7250.00
37928, 2417, 6500.00
37930, 2438, 6500.00
37932, 2457, 7000.00
37934, 2474, 7375.00
37936, 2490, 7125.00
37938, 2511, 6500.00
37940, 2533, 6750.00
37942, 2552, 7375.00
37944, 2568, 7750.00
37946, 2586, 7125.00
37948, 2607, 6625.00
37950, 2627, 6875.00
37952, 2643, 7375.00
37954, 2658, 7125.00
37956, 2677, 6375.00
37958, 2697, 6250.00
37960, 2716, 6750.00
37962, 2733, 7250.00
37964, 2750, 7000.00
37966, 2771, 6625.00
37968, 2795, 6875.00
37970, 2814, 7750.00
37972, 2829, 8000.00
37974, 2846, 7250.00
37976, 2867, 6375.00
37978, 2886, 6625.00
37980, 2902, 7125.00
37982, 2917, 7000.00
37984, 2934, 6250.00
37986, 2955, 6000.00
37988, 2973, 6625.00
37990, 2990, 7000.00
37992, 3006, 7000.00
37994, 3027, 6375.00
37996, 3048, 6750.00
37998, 3066, 7250.00
38000, 3082, 7500.00
38002, 3099, 6875.00
38004, 3120, 6375.00
38006, 3139, 6750.00
38008, 3156, 7125.00
38010, 3171, 7125.00
38012, 3189, 6375.00
38014, 3210, 6250.00
38016, 3228, 6750.00
38018, 3244, 7125.00
38020, 3260, 6875.00
38022, 3280, 6250.00
38024, 3301, 6500.00
38026, 3319, 7125.00
38028, 3335, 7375.00
38030, 3352, 6875.00
38032, 3373, 6375.00
38034, 3391, 6750.00
38036, 3409, 7000.00
38038, 3423, 7125.00
38040, 3442, 6250.00
38042, 3462, 6375.00
38044, 3480, 6625.00
38046, 3496, 7125.00
38048, 3511, 6750.00
38050, 3531, 6125.00
38052, 3551, 6375.00
38054, 3569, 6875.00
38056, 3586, 7250.00
38058, 3601, 6875.00
38060, 3620, 6250.00
38062, 3639, 6375.00
38064, 3655, 6625.00
38066, 3669, 6750.00
38068, 3684, 6125.00
38070, 3702, 5625.00
38072, 3720, 5875.00
38074, 3736, 6375.00
38076, 3752, 6500.00
38078, 3767, 6250.00
38080, 3787, 5875.00
38082, 3806, 6375.00
38084, 3825, 6750.00
38086, 3841, 7250.00
38088, 3855, 6750.00
38090, 3871, 6125.00
38092, 3888, 5750.00
38094, 3905, 5875.00
38096, 3919, 6250.00
38098, 3932, 6000.00
38100, 3946, 5500.00
38102, 3963, 5125.00
38104, 3979, 5500.00
38106, 3994, 5875.00
38108, 4008, 6000.00
38110, 4021, 5625.00
38112, 4037, 5250.00
38114, 4054, 5375.00
38116, 4070, 5750.00
38118, 4085, 6125.00
38120, 1, 6000.00
38122, 14, -506624.97
38124, 29, -506999.97
38126, 43, -506999.97
38128, 58, 5250.00
38130, 71, 5500.00
38132, 82, 5250.00
38134, 94, 4875.00
38136, 109, 4500.00
38138, 124, 4750.00
38140, 138, 5250.00
38142, 152, 5500.00
38144, 163, 5375.00
38146, 175, 4875.00
38148, 190, 4625.00
38150, 206, 4750.00
38152, 219, 5375.00
38154, 232, 5500.00
38156, 244, 5250.00
38158, 255, 4750.00
38160, 268, 4500.00
38162, 284, 4500.00
38164, 297, 5000.00
38166, 311, 5250.00
38168, 322, 5375.00
38170, 333, 4750.00
38172, 343, 4500.00
38174, 356, 4000.00
38176, 370, 4250.00
38178, 382, 4625.00
38180, 393, 4875.00
38182, 404, 4625.00
38184, 415, 4250.00
38186, 425, 4125.00
38188, 439, 4000.00
38190, 454, 4375.00
38192, 466, 4875.00
38194, 477, 5125.00
38196, 489, 4750.00
38198, 499, 4375.00
38200, 509, 4125.00
38202, 521, 4000.00
38204, 534, 4000.00
38206, 547, 4375.00
38208, 557, 4750.00
38210, 567, 4500.00
38212, 576, 4125.00
38214, 585, 3625.00
38216, 595, 3500.00
38218, 606, 3500.00
38220, 619, 3750.00
38222, 631, 4250.00
38224, 641, 4500.00
38226, 650, 4375.00
38228, 660, 3875.00
38230, 669, 3625.00
38232, 678, 3500.00
38234, 691, 3500.00
38236, 703, 3875.00
38238, 715, 4250.00
38240, 726, 4625.00
38242, 736, 4375.00
38244, 747, 4125.00
38246, 756, 4000.00
38248, 763, 3750.00
38250, 771, 3375.00
38252, 783, 3000.00
38254, 795, 3375.00
38256, 805, 4000.00
38258, 813, 4250.00
38260, 821, 3750.00
38262, 829, 3250.00
38264, 837, 3000.00
38266, 844, 3000.00
38268, 853, 2875.00
38270, 862, 3000.00
38272, 872, 3125.00
38274, 882, 3500.00
38276, 890, 3625.00
38278, 898, 3500.00
38280, 906, 3250.00
38282, 913, 3000.00
38284, 920, 2875.00
38286, 928, 2750.00
38288, 936, 2750.00
38290, 947, 2875.00
38292, 957, 3375.00
38294, 966, 3625.00
38296, 975, 3750.00
38298, 983, 3500.00
38300, 990, 3250.00
38302, 997, 3000.00
38304, 1004, 2750.00
38306, 1011, 2625.00
38308, 1019, 2625.00
38310, 1026, 2750.00
38312, 1035, 2750.00
38314, 1044, 3000.00
38316, 1051, 3125.00
38318, 1059, 3125.00
38320, 1066, 3000.00
38322, 1072, 2750.00
38324, 1078, 2625.00
38326, 1084, 2375.00
38328, 1090, 2250.00
38330, 1096, 2250.00
38332, 1102, 2250.00
38334, 1109, 2250.00
38336, 1117, 2375.00
38338, 1124, 2625.00
38340, 1131, 2750.00
38342, 1138, 2750.00
38344, 1144, 2625.00
38346, 1150, 2500.00
38348, 1156, 2375.00
38350, 1161, 2250.00
38352, 1166, 2125.00
38354, 1172, 2000.00
38356, 1177, 2000.00
38358, 1182, 2000.00
38360, 1189, 2000.00
38362, 1195, 2125.00
38364, 1202, 2250.00
38366, 1209, 2500.00
38368, 1215, 2500.00
38370, 1221, 2500.00
38372, 1227, 2375.00
38374, 1232, 2250.00
38376, 1237, 2125.00
38378, 1242, 2000.00
38380, 1246, 1875.00
38382, 1251, 1750.00
38384, 1255, 1750.00
38386, 1260, 1625.00
38388, 1264, 1750.00
38390, 1269, 1625.00
38392, 1274, 1750.00
38394, 1279, 1750.00
38396, 1285, 1875.00
38398, 1290, 2000.00
38400, 1295, 2000.00
38402, 1300, 2000.00
38404, 1305, 1875.00
38406, 1310, 1875.00
38408, 1314, 1875.00
38410, 1318, 1750.00
38412, 1322, 1625.00
38414, 1326, 1500.00
38416, 1330, 1500.00
38418, 1333, 1500.00
38420, 1337, 1375.00
38422, 1340, 1375.00
38424, 1343, 1250.00
38426, 1346, 1250.00
38428, 1350, 1125.00
38430, 1353, 1250.00
38432, 1356, 1250.00
38434, 1360, 1250.00
38436, 1363, 1250.00
38438, 1367, 1250.00
38440, 1371, 1375.00
38442, 1374, 1375.00
38444, 1377, 1375.00
38446, 1381, 1250.00
38448, 1384, 1250.00
38450, 1387, 1250.00
38452, 1390, 1250.00
38454, 1393, 1125.00
38456, 1396, 1125.00
38458, 1399, 1125.00
38460, 1401, 1125.00
38462, 1403, 1000.00
38464, 1406, 875.00
38466, 1408, 875.00
38468, 1410, 875.00
38470, 1412, 875.00
38472, 1415, 750.00
38474, 1417, 875.00
38476, 1418, 875.00
38478, 1420, 750.00
38480, 1422, 625.00
38482, 1424, 625.00
38484, 1425, 750.00
38486, 1427, 625.00
38488, 1428, 625.00
38490, 1430, 500.00
38492, 1431, 625.00
38494, 1432, 500.00
38496, 1434, 500.00
38498, 1435, 500.00
38500, 1436, 500.00
38502, 1438, 500.00
38504, 1439, 500.00
38506, 1440, 500.00
38508, 1441, 500.00
38510, 1443, 375.00
38512, 1444, 500.00
38514, 1445, 500.00
38516, 1446, 500.00
38518, 1447, 375.00
38520, 1448, 375.00
38522, 1449, 375.00
38524, 1450, 375.00
38526, 1451, 375.00
38528, 1451, 375.00
38530, 1452, 250.00
38532, 1453, 250.00
38534, 1454, 250.00
38536, 1454, 375.00
38538, 1454, 250.00
38540, 1455, 125.00
38542, 1455, 125.00
38544, 1455, 125.00
38546, 1456, 125.00
38548, 1456, 125.00
38550, 1456, 125.00
38552, 1456, 125.00
38554, 1456, 0.00
38556, 1456, 0.00
38558, 1456, 0.00
38560, 1456, 0.00
38562, 1456, 0.00
38564, 1456, 0.00
38566, 1456, 0.00
38568, 1456, 0.00
38570, 1456, 0.00
38572, 1456, 0.00
38574, 1456, 0.00
38576, 1456, 0.00
38578, 1456, 0.00
38580, 1456, 0.00
38582, 1456, 0.00
38584, 1456, 0.00
38586, 1457, -0.00
38588, 1456, 125.00
38590, 1456, 0.00
38592, 1456, 0.00
38594, 1456, -125.00
38596, 1456, 0.00
38598, 1456, 0.00
38600, 1456, 0.00
38602, 1456, 0.00
38604, 1456, 0.00
38606, 1456, 0.00
38608, 1456, 0.00
38610, 1457, -0.00
38612, 1457, 125.00
38614, 1456, 125.00
38616, 1457, 0.00
38618, 1457, 0.00
38620, 1457, 0.00
38622, 1457, 125.00
38624, 1457, 0.00
38626, 1457, 0.00
38628, 1457, 0.00
38630, 1457, 0.00
38632, 1457, 0.00
38634, 1457, 0.00
38636, 1457, 0.00
38638, 1457, 0.00
38640, 1457, 0.00
38642, 1457, 0.00
38644, 1457, 0.00
38646, 1457, 0.00
38648, 1457, 0.00
38650, 1457, 0.00
38652, 1457, 0.00
38654, 1457, 0.00
38656, 1457, 0.00
38658, 1457, 0.00
38660, 1457, 0.00
38662, 1457, 0.00
38664, 1457, 0.00
38666, 1457, 0.00
38668, 1457, 0.00
38670, 1457, 0.00
38672, 1457, 0.00
38674, 1457, 0.00
38676, 1457, 0.00
38678, 1457, 0.00
38680, 1457, 0.00
38682, 1457, 0.00
38684, 1457, 0.00
38686, 1457, 0.00
38688, 1457, 0.00
38690, 1457, 0.00
38692, 1457, 0.00
38694, 1457, 0.00
38696, 1457, 0.00
38698, 1457, 0.00
38700, 1457, 0.00
38702, 1457, 0.00
38704, 1457, 0.00
38706, 1457, 0.00
38708, 1457, 0.00
38710, 1457, 0.00
38712, 1457, 0.00
38714, 1457, 0.00
38716, 1457, 0.00
38718, 1457, 0.00
38720, 1457, 0.00
38722, 1457, 0.00
38724, 1457, 0.00
38726, 1457, 0.00
38728, 1457, 0.00
38730, 1457, 0.00
38732, 1457, 0.00
38734, 1457, 0.00
38736, 1457, 0.00
38738, 1457, 0.00
38740, 1457, 0.00
38742, 1457, 0.00
38744, 1457, 0.00
38746, 1457, 0.00
38748, 1457, 0.00
38750, 1457, 0.00
38752, 1457, 0.00
38754, 1457, 0.00
38756, 1457, 0.00
38758, 1457, 0.00
38760, 1457, 0.00
38762, 1457, 0.00
38764, 1457, 0.00
38766, 1457, 0.00
38768, 1457, 0.00
38770, 1457, 0.00
38772, 1457, 0.00
38774, 1457, 0.00
38776, 1457, 0.00
38778, 1457, 0.00
38780, 1457, 0.00
38782, 1457, 0.00
38784, 1457, 0.00
38786, 1457, 0.00
38788, 1457, 0.00
38790, 1457, 0.00
38792, 1457, 0.00
38794, 1457, 0.00
38796, 1457, 0.00
38798, 1457, 0.00
38800, 1457, 0.00
38802, 1457, 0.00
38804, 1457, 0.00
38806, 1457, 0.00
38808, 1457, 0.00
38810, 1457, 0.00
38812, 1457, 0.00
38814, 1457, 0.00
38816, 1457, 0.00
38818, 1457, 0.00
38820, 1457, 0.00
38822, 1457, 0.00
38824, 1457, 0.00
38826, 1457, 0.00
38828, 1457, 0.00
38830, 1457, 0.00
38832, 1457, 0.00
38834, 1457, 0.00
38836, 1457, 0.00
38838, 1457, 0.00
38840, 1457, 0.00
38842, 1457, 0.00
38844, 1457, 0.00
38846, 1457, 0.00
38848, 1457, 0.00
38850, 1457, 0.00
38852, 1457, 0.00
38854, 1457, 0.00
38856, 1457, 0.00
38858, 1457, 0.00
38860, 1457, 0.00
38862, 1457, 0.00
38864, 1457, 0.00
38866, 1457, 0.00
38868, 1457, 0.00
38870, 1457, 0.00
38872, 1457, 0.00
38874, 1457, 0.00
38876, 1457, 0.00
38878, 1457, 0.00
38880, 1457, 0.00
38882, 1457, 0.00
38884, 1457, 0.00
38886, 1457, 0.00
38888, 1457, 0.00
38890, 1457, 0.00
38892, 1457, 0.00
38894, 1457, 0.00
38896, 1457, 0.00
38898, 1457, 0.00
38900, 1457, 0.00
38902, 1457, 0.00
38904, 1457, 0.00
38906, 1457, 0.00
38908, 1457, 0.00
38910, 1457, 0.00
38912, 1457, 0.00
38914, 1457, 0.00
38916, 1457, 0.00
38918, 1457, 0.00
38920, 1457, 0.00
38922, 1457, 0.00
38924, 1457, 0.00
38926, 1457, 0.00
38928, 1457, 0.00
38930, 1457, 0.00
38932, 1457, 0.00
38934, 1457, 0.00
38936, 1457, 0.00
38938, 1457, 0.00
38940, 1457, 0.00
38942, 1457, 0.00
38944, 1457, 0.00
38946, 1457, 0.00
38948, 1457, 0.00
38950, 1457, 0.00
38952, 1457, 0.00
38954, 1457, 0.00
38956, 1457, 0.00
38958, 1457, 0.00
38960, 1457, 0.00
38962, 1457, 0.00
38964, 1457, 0.00
38966, 1457, 0.00
38968, 1457, 0.00
38970, 1457, 0.00
38972, 1457, 0.00
38974, 1457, 0.00
38976, 1457, 0.00
38978, 1457, 0.00
38980, 1457, 0.00
38982, 1457, 0.00
38984, 1457, 0.00
38986, 1457, 0.00
38988, 1457, 0.00
38990, 1457, 0.00
38992, 1457, 0.00
38994, 1457, 0.00
38996, 1457, 0.00
38998, 1457, 0.00
39000, 1457, 0.00
39002, 1457, 0.00
39004, 1457, 0.00
39006, 1457, 0.00
39008, 1457, 0.00
39010, 1457, 0.00
39012, 1457, 0.00
39014, 1457, 0.00
39016, 1457, 0.00
39018, 1457, 0.00
39020, 1457, 0.00
39022, 1457, 0.00
39024, 1457, 0.00
39026, 1457, 0.00
39028, 1457, 0.00
39030, 1457, 0.00
39032, 1457, 0.00
39034, 1457, 0.00
39036, 1457, 0.00
39038, 1457, 0.00
39040, 1457, 0.00
39042, 1457, 0.00
39044, 1457, 0.00
39046, 1457, 0.00
39048, 1457, 0.00
39050, 1457, 0.00
39052, 1457, 0.00
39054, 1457, 0.00
39056, 1457, 0.00
39058, 1457, 0.00
39060, 1457, 0.00
39062, 1457, 0.00
39064, 1457, 0.00
39066, 1457, 0.00
39068, 1457, 0.00
39070, 1457, 0.00
39072, 1457, 0.00
39074, 1457, 0.00
39076, 1457, 0.00
39078, 1457, 0.00
39080, 1457, 0.00
39082, 1457, 0.00
39084, 1457, 0.00
39086, 1457, 0.00
39088, 1457, 0.00
39090, 1457, 0.00
39092, 1457, 0.00
39094, 1457, 0.00
39096, 1457, 0.00
39098, 1457, 0.00
39100, 1457, 0.00
39102, 1457, 0.00
39104, 1457, 0.00
39106, 1457, 0.00
39108, 1457, 0.00
39110, 1457, 0.00
39112, 1457, 0.00
39114, 1457, 0.00
39116, 1457, 0.00
39118, 1457, 0.00
39120, 1457, 0.00
39122, 1457, 0.00
39124, 1457, 0.00
39126, 1457, 0.00
39128, 1457, 0.00
39130, 1457, 0.00
39132, 1457, 0.00
39134, 1457, 0.00
39136, 1457, 0.00
39138, 1457, 0.00
39140, 1457, 0.00
39142, 1457, 0.00
39144, 1457, 0.00
39146, 1457, 0.00
39148, 1457, 0.00
39150, 1457, 0.00
39152, 1457, 0.00
39154, 1457, 0.00
39156, 1457, 0.00
39158, 1457, 0.00
39160, 1457, 0.00
39162, 1457, 0.00
39164, 1457, 0.00
39166, 1457, 0.00
39168, 1457, 0.00
39170, 1457, 0.00
39172, 1457, 0.00
39174, 1457, 0.00
39176, 1457, 0.00
39178, 1457, 0.00
39180, 1457, 0.00
39182, 1457, 0.00
39184, 1457, 0.00
39186, 1457, 0.00
39188, 1457, 0.00
39190, 1457, 0.00
39192, 1457, 0.00
39194, 1457, 0.00
39196, 1457, 0.00
39198, 1457, 0.00
39200, 1457, 0.00
39202, 1457, 0.00
39204, 1457, 0.00
39206, 1457, 0.00
39208, 1457, 0.00
39210, 1457, 0.00
39212, 1457, 0.00
39214, 1457, 0.00
39216, 1457, 0.00
39218, 1457, 0.00
39220, 1457, 0.00
39222, 1457, 0.00
39224, 1457, 0.00
39226, 1457, 0.00
39228, 1457, 0.00
39230, 1457, 0.00
39232, 1457, 0.00
39234, 1457, 0.00
39236, 1457, 0.00
39238, 1457, 0.00
39240, 1457, 0.00
39242, 1457, 0.00
39244, 1457, 0.00
39246, 1457, 0.00
39248, 1457, 0.00
39250, 1457, 0.00
39252, 1457, 0.00
39254, 1457, 0.00
39256, 1457, 0.00
39258, 1457, 0.00
39260, 1457, 0.00
39262, 1457, 0.00
39264, 1457, 0.00
39266, 1457, 0.00
39268, 1457, 0.00
39270, 1457, 0.00
39272, 1457, 0.00
39274, 1457, 0.00
39276, 1457, 0.00
39278, 1457, 0.00
39280, 1457, 0.00
39282, 1457, 0.00
39284, 1457, 0.00
39286, 1457, 0.00
39288, 1457, 0.00
39290, 1457, 0.00
39292, 1457, 0.00
39294, 1457, 0.00
39296, 1457, 0.00
39298, 1457, 0.00
39300, 1457, 0.00
39302, 1457, 0.00
39304, 1457, 0.00
39306, 1457, 0.00
39308, 1457, 0.00
39310, 1457, 0.00
39312, 1457, 0.00
39314, 1457, 0.00
39316, 1457, 0.00
39318, 1457, 0.00
39320, 1457, 0.00
39322, 1457, 0.00
39324, 1457, 0.00
39326, 1457, 0.00
39328, 1457, 0.00
39330, 1457, 0.00
39332, 1457, 0.00
39334, 1457, 0.00
39336, 1457, 0.00
39338, 1457, 0.00
39340, 1457, 0.00
39342, 1457, 0.00
39344, 1457, 0.00
39346, 1457, 0.00
39348, 1457, 0.00
39350, 1457, 0.00
39352, 1457, 0.00
39354, 1457, 0.00
39356, 1457, 0.00
39358, 1457, 0.00
39360, 1457, 0.00
39362, 1457, 0.00
39364, 1457, 0.00
39366, 1457, 0.00
39368, 1457, 0.00
39370, 1457, 0.00
39372, 1457, 0.00
39374, 1457, 0.00
39376, 1457, 0.00
39378, 1457, 0.00
39380, 1457, 0.00
39382, 1457, 0.00
39384, 1457, 0.00
39386, 1457, 0.00
39388, 1457, 0.00
39390, 1457, 0.00
39392, 1457, 0.00
39394, 1457, 0.00
39396, 1457, 0.00
39398, 1457, 0.00
39400, 1457, 0.00
39402, 1457, 0.00
39404, 1457, 0.00
39406, 1457, 0.00
39408, 1457, 0.00
39410, 1457, 0.00
39412, 1457, 0.00
39414, 1457, 0.00
39416, 1457, 0.00
39418, 1457, 0.00
39420, 1457, 0.00
39422, 1457, 0.00
39424, 1457, 0.00
39426, 1457, 0.00
39428, 1457, 0.00
39430, 1457, 0.00
39432, 1457, 0.00
39434, 1457, 0.00
39436, 1457, 0.00
39438, 1457, 0.00
39440, 1458, -0.00
39442, 1457, 125.00
39444, 1457, 0.00
39446, 1457, 0.00
39448, 1457, -125.00
39450, 1457, 0.00
39452, 1457, 0.00
39454, 1457, 0.00
39456, 1457, 0.00
39458, 1457, 0.00
39460, 1457, 0.00
39462, 1457, 0.00
39464, 1457, 0.00
39466, 1457, 0.00
39468, 1457, 0.00
39470, 1457, 0.00
39472, 1457, 0.00
39474, 1457, 0.00
39476, 1457, 0.00
39478, 1457, 0.00
39480, 1457, 0.00
39482, 1457, 0.00
39484, 1457, 0.00
39486, 1457, 0.00
39488, 1457, 0.00
39490, 1457, 0.00
39492, 1457, 0.00
39494, 1457, 0.00
39496, 1457, 0.00
39498, 1457, 0.00
39500, 1457, 0.00
39502, 1457, 0.00
39504, 1457, 0.00
39506, 1457, 0.00
39508, 1457, 0.00
39510, 1457, 0.00
39512, 1457, 0.00
39514, 1457, 0.00
39516, 1457, 0.00
39518, 1457, 0.00
39520, 1457, 0.00
39522, 1457, 0.00
39524, 1457, 0.00
39526, 1457, 0.00
39528, 1457, 0.00
39530, 1457, 0.00
39532, 1457, 0.00
39534, 1457, 0.00
39536, 1457, 0.00
39538, 1457, 0.00
39540, 1457, 0.00
39542, 1457, 0.00
39544, 1457, 0.00
39546, 1457, 0.00
39548, 1457, 0.00
39550, 1457, 0.00
39552, 1457, 0.00
39554, 1457, 0.00
39556, 1457, 0.00
39558, 1457, 0.00
39560, 1457, 0.00
39562, 1457, 0.00
39564, 1457, 0.00
39566, 1457, 0.00
39568, 1457, 0.00
39570, 1457, 0.00
39572, 1457, 0.00
39574, 1457, 0.00
39576, 1457, 0.00
39578, 1457, 0.00
39580, 1457, 0.00
39582, 1457, 0.00
39584, 1457, 0.00
39586, 1457, 0.00
39588, 1457, 0.00
39590, 1457, 0.00
39592, 1457, 0.00
39594, 1457, 0.00
39596, 1457, 0.00
39598, 1457, 0.00
39600, 1457, 0.00
39602, 1457, 0.00
39604, 1457, 0.00
